"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"2-bromo-3-hydroxy-4-methoxybenzaldehyde","DSigDB","DOWN","assoc","2-Bromo-3-hydroxy-4-methoxybenzaldehyde CTD 00004641","1/128",0.619663974867156,0.735990786033553,0.498810568768154,"KRT4"
"fonofos","DSigDB","DOWN","assoc","Fonofos CTD 00005884","5/712",0.621777403784838,0.737404027448074,0.443654054279083,"KRT4;KRT78;APOA1;SBSN;CYP3A4"
"cantharidin","DSigDB","DOWN","assoc","cantharidin HL60 UP","1/129",0.62253485903861,0.737404027448074,0.490108714522158,"MEP1B"
"rosiglitazone","DSigDB","DOWN","assoc","rosiglitazone BOSS","1/129",0.62253485903861,0.737404027448074,0.490108714522158,"GCG"
"nsc25485","DSigDB","DOWN","assoc","NSC25485 CTD 00006443","1/130",0.62538421622265,0.740112975313855,0.481599390886674,"ATP4B"
"arbutin","DSigDB","DOWN","assoc","arbutin CTD 00005438","2/282",0.627309950706341,0.741724973162215,0.440433165099584,"CAPNS2;TREH"
"lindane","DSigDB","DOWN","assoc","lindane CTD 00001115","1/132",0.631018989802208,0.745440745583219,0.465136974890384,"CYP3A4"
"flunixin","DSigDB","DOWN","assoc","flunixin HL60 UP","1/133",0.633804723394019,0.746720694705935,0.457173659249914,"SPRR2B"
"rifampicin","DSigDB","DOWN","assoc","Rifampicin CTD 00006701","1/133",0.633804723394019,0.746720694705935,0.457173659249914,"CYP3A4"
"isoproterenol","DSigDB","DOWN","assoc","isoproterenol BOSS","1/133",0.633804723394019,0.746720694705935,0.457173659249914,"AQP4"
"zinc","DSigDB","DOWN","assoc","Zinc sulfate CTD 00007264","2/287",0.636860592570155,0.749649856728375,0.418578283084463,"MAL;ALDOB"
"3,4-dichloroaniline","DSigDB","DOWN","assoc","3,4-DICHLOROANILINE CTD 00000754","1/135",0.639313668266785,0.751864868131447,0.44175854790447,"PNLIPRP3"
"glutathione","DSigDB","DOWN","assoc","glutathione CTD 00006035","1/136",0.642037189650912,0.753720732899733,0.434297534391419,"CYP3A4"
"ethene","DSigDB","DOWN","assoc","Ethene BOSS","1/136",0.642037189650912,0.753720732899733,0.434297534391419,"LCT"
"arsenite","DSigDB","DOWN","assoc","arsenite CTD 00000779","9/1300",0.646089083822382,0.757801456604505,0.400822541167579,"MYOC;SYNPO2L;KRT1;CRCT1;RNASE7;KRT78;MAL;OTOP3;IVL"
"chlorhexidine","DSigDB","DOWN","assoc","chlorhexidine PC3 UP","2/293",0.648069010632981,0.759446854846841,0.393975782034381,"MEP1B;FETUB"
"acrolein","DSigDB","DOWN","assoc","ACROLEIN CTD 00005313","1/139",0.650085786465029,0.761132468850515,0.412848528360068,"APOA1"
"colchicine","DSigDB","DOWN","assoc","colchicine CTD 00005701","1/140",0.652728499844661,0.76354729404051,0.405996548997331,"CYP3A4"
"thalidomide","DSigDB","DOWN","assoc","thalidomide CTD 00006858","1/141",0.65535138628438,0.765299134905678,0.399286918169199,"CYP3A4"
"ochratoxin","DSigDB","DOWN","assoc","OCHRATOXIN A CTD 00001202","2/297",0.655389152764969,0.765299134905678,0.3784927969152,"CSTA;CYP3A4"
"docetaxel","DSigDB","DOWN","assoc","docetaxel BOSS","1/142",0.657954593446718,0.767613692354505,0.392715926806656,"SERPINB3"
"cadmium","DSigDB","DOWN","assoc","CADMIUM BOSS","1/143",0.660538268075225,0.769264036094687,0.386279984370907,"ATP4A"
"genistein","DSigDB","DOWN","assoc","genistein BOSS","1/143",0.660538268075225,0.769264036094687,0.386279984370907,"CYP3A4"
"dasatinib","DSigDB","DOWN","assoc","Dasatinib","1/145",0.665647600597259,0.774528949943407,0.373799451924097,"CYP3A4"
"wortmannin","DSigDB","DOWN","assoc","wortmannin CTD 00000504","1/146",0.668173546575585,0.776781260859956,0.367748234830586,"ALPI"
"chromium","DSigDB","DOWN","assoc","CHROMIUM CTD 00005668","1/148",0.673168709651159,0.781897636276191,0.356008101349572,"APOA1"
"tetrahydropalmatine","DSigDB","DOWN","assoc","tetrahydropalmatine CTD 00000745","1/149",0.675638208375903,0.784073970214011,0.350313157588897,"UGT1A7"
"fulvestrant","DSigDB","DOWN","assoc","Fulvestrant CTD 00002740","2/310",0.678347594370466,0.786524611622496,0.332755405959202,"CSTA;KRT13"
"635-65-4","DSigDB","DOWN","assoc","635-65-4 CTD 00005510","1/151",0.680521736395704,0.788350884768263,0.33925913455532,"CYP3A4"
"dmnq","DSigDB","DOWN","assoc","dmnq CTD 00002569","1/157",0.694738387449643,0.804112328833536,0.308593495406497,"CYP3A4"
"parathion","DSigDB","DOWN","assoc","parathion CTD 00006472","5/776",0.696203949678481,0.805100525287242,0.308991765100954,"KRT4;KRT78;APOA1;SBSN;CYP3A4"
"pyruvic","DSigDB","DOWN","assoc","Pyruvic acid BOSS","1/158",0.697045953489592,0.805366527473488,0.303820856251772,"GCG"
"luteolin","DSigDB","DOWN","assoc","luteolin HL60 UP","1/159",0.699336191216753,0.806596343243863,0.29913880491133,"LCT"
"oleic","DSigDB","DOWN","assoc","oleic acid BOSS","1/159",0.699336191216753,0.806596343243863,0.29913880491133,"GCG"
"vitinoin","DSigDB","DOWN","assoc","Vitinoin CTD 00007069","5/780",0.700508717241765,0.807241218818006,0.302100869658708,"FLG;SPRR3;KRT1;TMPRSS11E;CYP3A4"
"eugenol","DSigDB","DOWN","assoc","eugenol CTD 00005949","1/161",0.703865197889487,0.810399475435315,0.290038012497686,"UGT1A7"
"cylindrospermopsin","DSigDB","DOWN","assoc","Cylindrospermopsin CTD 00003136","3/483",0.705753377162021,0.811863150651416,0.287000008257165,"SCEL;KRT4;MTTP"
"cicloheximide","DSigDB","DOWN","assoc","cicloheximide HL60 UP","3/485",0.708399497694866,0.814195405210868,0.282710707382416,"TFAP2B;MEP1B;APOB"
"clindamycin","DSigDB","DOWN","assoc","clindamycin HL60 UP","2/332",0.714365676760011,0.820336152370134,0.268867852852334,"MEP1B;ALDOB"
"dl-methionine","DSigDB","DOWN","assoc","DL-METHIONINE BOSS","1/167",0.717049586251073,0.822700309944561,0.264700445018141,"GCG"
"indomethacin","DSigDB","DOWN","assoc","indomethacin CTD 00006147","2/335",0.71900825447539,0.823003023864846,0.261274068571218,"CYP3A4;UGT1A7"
"forskolin","DSigDB","DOWN","assoc","forskolin BOSS","1/168",0.719189572526271,0.823003023864846,0.260744809284926,"GCG"
"diphenylpyraline","DSigDB","DOWN","assoc","diphenylpyraline BOSS","1/168",0.719189572526271,0.823003023864846,0.260744809284926,"ENPP3"
"bicalutamide","DSigDB","DOWN","assoc","bicalutamide CTD 00002279","1/170",0.723421431111701,0.826408509846352,0.253047384285955,"GCG"
"staurosporine","DSigDB","DOWN","assoc","staurosporine CTD 00007273","1/170",0.723421431111701,0.826408509846352,0.253047384285955,"CYP3A4"
"3-(1-methylpyrrolidin-2-yl)pyridine","DSigDB","DOWN","assoc","3-(1-methylpyrrolidin-2-yl)pyridine CTD 00006393","3/499",0.726417816865908,0.829011560306723,0.254530840861472,"CRCT1;CYP3A4;IVL"
"hydroquinone","DSigDB","DOWN","assoc","hydroquinone CTD 00001535","1/172",0.727589933247922,0.829011560306723,0.245624619820807,"CYP3A4"
"morphine","DSigDB","DOWN","assoc","morphine BOSS","1/172",0.727589933247922,0.829011560306723,0.245624619820807,"AQP4"
"aldosterone","DSigDB","DOWN","assoc","ALDOSTERONE BOSS","1/176",0.735740623360017,0.837573235589777,0.23155580033682,"GCG"
"palmitic","DSigDB","DOWN","assoc","palmitic acid BOSS","1/177",0.737740153647112,0.839123631978911,0.228192300823678,"GCG"
"o,p'-ddt","DSigDB","DOWN","assoc","O,P'-DDT CTD 00000838","1/178",0.739724654251903,0.840654270289727,0.224887648597527,"CYP3A4"
"dutp","DSigDB","DOWN","assoc","dUTP BOSS","1/179",0.741694237626006,0.841439324755021,0.221640585885884,"GCG"
"gemcitabine","DSigDB","DOWN","assoc","GEMCITABINE HYDROCHLORIDE BOSS","1/179",0.741694237626006,0.841439324755021,0.221640585885884,"SLC28A1"
"corticosterone","DSigDB","DOWN","assoc","CORTICOSTERONE BOSS","1/180",0.74364901514145,0.842930322072479,0.218449887746253,"GCG"
"l-threonine","DSigDB","DOWN","assoc","L-threonine BOSS","1/181",0.745589097168085,0.843676054921066,0.215314360982411,"ATP4A"
"hemin","DSigDB","DOWN","assoc","hemin BOSS","1/181",0.745589097168085,0.843676054921066,0.215314360982411,"ATP4A"
"clomipramine","DSigDB","DOWN","assoc","clomipramine PC3 UP","1/182",0.747514593610893,0.843678563629447,0.212232842651785,"ALDOB"
"methotrexate","DSigDB","DOWN","assoc","methotrexate BOSS","1/182",0.747514593610893,0.843678563629447,0.212232842651785,"CYP3A4"
"bilirubin","DSigDB","DOWN","assoc","bilirubin BOSS","1/182",0.747514593610893,0.843678563629447,0.212232842651785,"GCG"
"copper","DSigDB","DOWN","assoc","COPPER BOSS","1/184",0.75132226443448,0.847249443012661,0.206227327845709,"ATP4A"
"iron","DSigDB","DOWN","assoc","IRON BOSS","1/185",0.753204654251828,0.847758324407589,0.203301150609492,"ATP4A"
"methane","DSigDB","DOWN","assoc","methane BOSS","1/186",0.755072889322826,0.847758324407589,0.200424618627599,"ATP4A"
"l-alanine","DSigDB","DOWN","assoc","L-alanine BOSS","1/186",0.755072889322826,0.847758324407589,0.200424618627599,"GCG"
"oxygen","DSigDB","DOWN","assoc","oxygen CTD 00006454","3/524",0.756431070199217,0.847758324407589,0.211350691294231,"A2ML1;GAST;CYP3A4"
"d-arginine","DSigDB","DOWN","assoc","D-Arginine BOSS","1/187",0.756927075363919,0.847758324407589,0.197596708814691,"GCG"
"acetic","DSigDB","DOWN","assoc","acetic acid BOSS","1/187",0.756927075363919,0.847758324407589,0.197596708814691,"GCG"
"zinc","DSigDB","DOWN","assoc","ZINC BOSS","1/187",0.756927075363919,0.847758324407589,0.197596708814691,"GCG"
"sodium","DSigDB","DOWN","assoc","sodium chloride BOSS","1/187",0.756927075363919,0.847758324407589,0.197596708814691,"GCG"
"coke","DSigDB","DOWN","assoc","Coke BOSS","1/189",0.760593719271888,0.849403993187692,0.19208279002852,"GCG"
"mercury","DSigDB","DOWN","assoc","MERCURY CTD 00006274","2/364",0.760705543274321,0.849403993187692,0.19897498979309,"AQP10;KRT1"
"curcumin","DSigDB","DOWN","assoc","curcumin CTD 00000663","3/528",0.760981000136483,0.849403993187692,0.205191977389878,"CYP3A4;IVL;UGT1A7"
"ciglitazone","DSigDB","DOWN","assoc","ciglitazone CTD 00001835","1/190",0.762406384791171,0.849403993187692,0.189394859184327,"GAST"
"d-norepinephrine","DSigDB","DOWN","assoc","D-Norepinephrine d-bitartrate BOSS","1/190",0.762406384791171,0.849403993187692,0.189394859184327,"GCG"
"glibenclamide","DSigDB","DOWN","assoc","glibenclamide HL60 UP","2/366",0.763375455805719,0.849403993187692,0.195326814957169,"MEP1B;ALDOB"
"streptozocin","DSigDB","DOWN","assoc","streptozocin BOSS","1/191",0.764205416363395,0.849403993187692,0.186751705553301,"GCG"
"nitric","DSigDB","DOWN","assoc","nitric oxide BOSS","1/191",0.764205416363395,0.849403993187692,0.186751705553301,"GCG"
"serine","DSigDB","DOWN","assoc","serine BOSS","1/191",0.764205416363395,0.849403993187692,0.186751705553301,"GCG"
"1-phosphatidyl-myo-inositol","DSigDB","DOWN","assoc","1-Phosphatidyl-myo-inositol BOSS","1/192",0.765990915866687,0.849572639957975,0.184152426143518,"GCG"
"ethisterone","DSigDB","DOWN","assoc","ethisterone BOSS","1/193",0.767762984515712,0.849572639957975,0.181596139842854,"GCG"
"diazepam","DSigDB","DOWN","assoc","diazepam BOSS","1/193",0.767762984515712,0.849572639957975,0.181596139842854,"GCG"
"angiotensin","DSigDB","DOWN","assoc","Angiotensin II, human BOSS","1/193",0.767762984515712,0.849572639957975,0.181596139842854,"GCG"
"folic","DSigDB","DOWN","assoc","folic acid CTD 00005997","1/194",0.769521722515126,0.849572639957975,0.179081987101333,"APOB"
"furosemide","DSigDB","DOWN","assoc","furosemide BOSS","1/194",0.769521722515126,0.849572639957975,0.179081987101333,"GCG"
"17-hydroxy-17-methylandrost-4-en-3-one","DSigDB","DOWN","assoc","17-Hydroxy-17-methylandrost-4-en-3-one BOSS","1/194",0.769521722515126,0.849572639957975,0.179081987101333,"GCG"
"platinum","DSigDB","DOWN","assoc","PLATINUM BOSS","1/194",0.769521722515126,0.849572639957975,0.179081987101333,"SERPINB3"
"manganese","DSigDB","DOWN","assoc","MANGANESE CHLORIDE CTD 00001187","1/196",0.772999604567813,0.850770824879481,0.174176746275291,"TFAP2B"
"2-butanone","DSigDB","DOWN","assoc","2-Butanone BOSS","1/196",0.772999604567813,0.850770824879481,0.174176746275291,"GCG"
"water","DSigDB","DOWN","assoc","water BOSS","1/196",0.772999604567813,0.850770824879481,0.174176746275291,"GCG"
"3'-azido-3'-deoxythymidine","DSigDB","DOWN","assoc","3'-Azido-3'-deoxythymidine CTD 00007047","2/374",0.773800059092208,0.850770824879481,0.181450617846811,"CYP3A4;SLC28A1"
"tamoxifen","DSigDB","DOWN","assoc","tamoxifen BOSS","1/197",0.774718945567786,0.850770824879481,0.171784040108278,"CYP3A4"
"5-fluorouracil","DSigDB","DOWN","assoc","5-Fluorouracil BOSS","1/197",0.774718945567786,0.850770824879481,0.171784040108278,"SERPINB3"
"cyclophosphamide","DSigDB","DOWN","assoc","cyclophosphamide BOSS","1/198",0.776425350060985,0.850770824879481,0.16943022999867,"CYP3A4"
"acetylcholine","DSigDB","DOWN","assoc","Acetylcholine bromide BOSS","1/198",0.776425350060985,0.850770824879481,0.16943022999867,"GCG"
"hydrocortisone","DSigDB","DOWN","assoc","hydrocortisone BOSS","1/198",0.776425350060985,0.850770824879481,0.16943022999867,"GCG"
"alprazolam","DSigDB","DOWN","assoc","alprazolam BOSS","1/199",0.778118914685229,0.851917214414111,0.167114554158495,"GCG"
"dopamine","DSigDB","DOWN","assoc","dopamine BOSS","1/200",0.779799735377631,0.853047757071457,0.164836268730291,"GCG"
"l-thyroxine","DSigDB","DOWN","assoc","L-thyroxine BOSS","1/201",0.781467907484982,0.854162596553352,0.162594647198258,"GCG"
"vitamin","DSigDB","DOWN","assoc","Vitamin D3 BOSS","1/203",0.784766683370011,0.857056394452227,0.158218574464887,"CYP3A4"
"temozolomide","DSigDB","DOWN","assoc","temozolomide CTD 00002088","1/204",0.786397474055367,0.858125270196404,0.156082753405682,"TMPRSS15"
"terbufos","DSigDB","DOWN","assoc","TERBUFOS CTD 00000658","4/715",0.788453256724664,0.859655746354315,0.175288471803206,"KRT4;KRT78;APOA1;SBSN"
"2,2',4,4',5,5'-hexachlorobiphenyl","DSigDB","DOWN","assoc","2,2',4,4',5,5'-Hexachlorobiphenyl CTD 00000731","1/208",0.792798805054812,0.86367816842064,0.147872312438366,"CYP3A4"
"cube","DSigDB","DOWN","assoc","Cube root extract CTD 00006707","1/211",0.797474411684204,0.868053205770399,0.142046680058375,"CYP3A4"
"(-)-epigallocatechin","DSigDB","DOWN","assoc","(-)-Epigallocatechin gallate BOSS","1/212",0.799009537271928,0.868509121524352,0.14016495086659,"GCG"
"irinotecan","DSigDB","DOWN","assoc","Irinotecan hydrochloride CTD 00002224","3/565",0.799896607845659,0.868509121524352,0.156383388905785,"MAL;CYP3A4;UGT1A7"
"manganese","DSigDB","DOWN","assoc","MANGANESE CTD 00006240","1/213",0.800533103654285,0.868509121524352,0.138312367261648,"TFAP2B"
"lucanthone","DSigDB","DOWN","assoc","LUCANTHONE CTD 00006227","1/213",0.800533103654285,0.868509121524352,0.138312367261648,"FLG"
"silica","DSigDB","DOWN","assoc","Silica CTD 00006678","5/898",0.808840412979243,0.87679899792478,0.155299712937585,"ENDOU;TMPRSS11B;NKX6-2;KCNE2;SPINK5"
"nickel","DSigDB","DOWN","assoc","NICKEL SULFATE CTD 00001417","3/576",0.810402213349638,0.877768981702159,0.144335203736273,"SERPINB3;CSTA;FETUB"
"progesterone","DSigDB","DOWN","assoc","progesterone BOSS","1/221",0.81231574327974,0.879118024799456,0.124478733306922,"CYP3A4"
"rosiglitazone","DSigDB","DOWN","assoc","rosiglitazone CTD 00003139","2/411",0.816980170729172,0.883439527263427,0.129842483001232,"APOC3;CYP3A4"
"phencyclidine","DSigDB","DOWN","assoc","PHENCYCLIDINE CTD 00005881","1/226",0.819326051659639,0.884762965421415,0.116651330671204,"CYP3A4"
"4-hydroxytamoxifen","DSigDB","DOWN","assoc","4-Hydroxytamoxifen CTD 00000850","3/586",0.819548673897192,0.884762965421415,0.134216461932856,"CSTA;KRT13;CYP3A4"
"fenretinide","DSigDB","DOWN","assoc","FENRETINIDE CTD 00007166","1/228",0.822056782638603,0.886743217993771,0.113681358366386,"CYP3A4"
"daunorubicin","DSigDB","DOWN","assoc","daunorubicin MCF7 UP","1/232",0.827395849741136,0.890993887684154,0.107999999193026,"KRT13"
"retinoic","DSigDB","DOWN","assoc","Retinoic acid BOSS","1/232",0.827395849741136,0.890993887684154,0.107999999193026,"GCG"
"cimetidine","DSigDB","DOWN","assoc","cimetidine PC3 UP","2/422",0.828326392514332,0.890993887684154,0.117747805774263,"MEP1B;FETUB"
"diethylstilbestrol","DSigDB","DOWN","assoc","diethylstilbestrol CTD 00005818","1/233",0.828705561189517,0.890993887684154,0.106631366886534,"CYP3A4"
"aflodac","DSigDB","DOWN","assoc","Aflodac CTD 00006817","1/234",0.830005400117063,0.891662944125759,0.105282706004443,"CYP3A4"
"gemcitabine","DSigDB","DOWN","assoc","gemcitabine CTD 00002382","1/235",0.831295440599905,0.892320391378039,0.103953673308592,"SLC28A1"
"spiperone","DSigDB","DOWN","assoc","spiperone PC3 UP","1/236",0.832575756035459,0.892966336546589,0.102643932636624,"SCEL"
"diclofenac","DSigDB","DOWN","assoc","diclofenac CTD 00005804","2/427",0.833272952476961,0.892986323664235,0.112655127805339,"CYP3A4;UGT1A7"
"8-hydroxyquinoline","DSigDB","DOWN","assoc","8-HYDROXYQUINOLINE CTD 00007045","1/239",0.836359077108596,0.895564316903916,0.0988272029691674,"CSTA"
"ms-275","DSigDB","DOWN","assoc","MS-275 PC3 UP","2/431",0.837137880039183,0.895669471651678,0.108750803830549,"SCEL;TMPRSS11E"
"hydralazine","DSigDB","DOWN","assoc","hydralazine CTD 00006108","4/776",0.838421282568176,0.896313897530236,0.119320155306339,"AQP10;CA7;HCG22;CYP3A4"
"emetine","DSigDB","DOWN","assoc","emetine MCF7 DOWN","1/244",0.842476801939366,0.899918402071596,0.0928223614712389,"UGT1A7"
"rapamycin","DSigDB","DOWN","assoc","rapamycin CTD 00007350","1/247",0.846037814688462,0.90298926531226,0.0894204375853869,"CYP3A4"
"methotrexate","DSigDB","DOWN","assoc","methotrexate CTD 00006299","3/619",0.847130042810319,0.903422314698849,0.105716307971008,"CSTA;ALPI;CYP3A4"
"hematoxylin","DSigDB","DOWN","assoc","HEMATOXYLIN BOSS","1/251",0.850661731549714,0.906454120420586,0.085103844391261,"ALPI"
"mitoxantrone","DSigDB","DOWN","assoc","mitoxantrone CTD 00006345","1/255",0.855147675350725,0.910497039451096,0.0810231923718134,"CYP3A4"
"caspan","DSigDB","DOWN","assoc","Caspan CTD 00000180","4/808",0.860466094725853,0.915419062780293,0.0975346957616038,"APOA1;APOC3;AQP4;APOB"
"etoposide","DSigDB","DOWN","assoc","etoposide CTD 00005948","2/461",0.863647441386538,0.918061415884236,0.0836877831902599,"CYP3A4;LGALS7"
"tolnaftate","DSigDB","DOWN","assoc","tolnaftate PC3 UP","1/266",0.866805561196767,0.920674833361538,0.0709001272613112,"SPRR2B"
"8-bromo-camp,","DSigDB","DOWN","assoc","8-Bromo-cAMP, Na CTD 00007044","3/652",0.871004518392326,0.924388666293791,0.0833877521933969,"ATP4A;SPRR3;SPINK5"
"calcitriol","DSigDB","DOWN","assoc","calcitriol CTD 00005558","11/1958",0.87907562983567,0.931781737260714,0.0937859779190372,"FLG;SERPINB3;SCEL;S100G;SERPINB13;SYNPO2L;KLK13;TMPRSS11E;CYP3A4;TGM3;IVL"
"melphalan","DSigDB","DOWN","assoc","melphalan CTD 00006262","1/279",0.879386715560643,0.931781737260714,0.0607310005750353,"CYP3A4"
"digitoxigenin","DSigDB","DOWN","assoc","digitoxigenin PC3 UP","2/483",0.880525949132236,0.932238253465826,0.0692372807453885,"CWH43;SPRR2B"
"paclitaxel","DSigDB","DOWN","assoc","paclitaxel CTD 00007144","2/493",0.887546082686771,0.938910286446764,0.063561091743426,"KRT13;CYP3A4"
"chlortetracycline","DSigDB","DOWN","assoc","chlortetracycline HL60 UP","1/289",0.888254792269165,0.938910286446764,0.0540182570393922,"RHCG"
"diazinon","DSigDB","DOWN","assoc","diazinon CTD 00005790","5/1027",0.889295283086852,0.939255692249035,0.0745331305690067,"ATP4B;KRT78;CNFN;CYP3A4;OTOP2"
"mitomycin","DSigDB","DOWN","assoc","mitomycin C CTD 00007136","1/308",0.903357836706207,0.953343154054024,0.0434226587499528,"CYP3A4"
"kojic","DSigDB","DOWN","assoc","kojic acid CTD 00000624","1/313",0.906983243099183,0.956402201857792,0.0410325335553506,"ALPI"
"hc","DSigDB","DOWN","assoc","HC toxin MCF7 UP","1/332",0.919569271192338,0.968897646828756,0.0331853086693809,"CSTA"
"mifepristone","DSigDB","DOWN","assoc","mifepristone CTD 00007083","1/334",0.920791420119153,0.969409207101444,0.0324601807705289,"CYP3A4"
"5-azacytidine","DSigDB","DOWN","assoc","5-azacytidine CTD 00005455","1/352",0.930992894419119,0.979365826583182,0.0266591972722047,"SLC28A1"
"aflatoxin","DSigDB","DOWN","assoc","AFLATOXIN B1 CTD 00007128","17/3081",0.938092251100028,0.985382676205603,0.0447511370583778,"CSTA;TREH;SPINK5;MTTP;APOA1;APOC3;GBA3;CYP3A4;GYS2;RNASE7;FETUB;GAST;ENPP3;ALDOB;APOB;LGALS7;SLC28A1"
"(17s)-17-hydroxy-13,17-dimethyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one","DSigDB","DOWN","assoc","(17S)-17-hydroxy-13,17-dimethyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one CTD 00007088","1/367",0.938488931423824,0.985382676205603,0.0226817486813799,"KRT1"
"0175029-0000","DSigDB","DOWN","assoc","0175029-0000 MCF7 UP","1/368",0.938958872311418,0.985382676205603,0.0224404199197503,"KRT13"
"cytarabine","DSigDB","DOWN","assoc","cytarabine CTD 00005743","2/594",0.939921028143205,0.985606432698373,0.0272373654967654,"CYP3A4;SLC28A1"
