"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Lacitol Up","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;TMEM100;GSN;PPP1R3C;CITED2;FHL1;CIRBP;ID4;MAL;SOSTDC1;AQP4;ADH7"
"CHIR-99021 Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;CBX7;RAB5B;BTG2;PINK1;HPGD;CITED2;TSC22D3;HBB;MT1X;YPEL5;SIDT2"
"PNU-96415E Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;KAT2B;CA11;RNF11;HPGD;GPX3;MT1M;PLP1;SOSTDC1;MT1X;IGFBP6;NFE2L2"
"Nalbuphine Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;BTG2;HPGD;HSPB8;TSC22D3;AKR1C1;MT1M;MAL;AKR1C2;MT1X;S100B;YPEL5"
"Quercetin Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;PPP1R3C;TSC22D3;MT1M;CIRBP;ID4;PLP1;MAL;HBB;MT1X;ABHD6;YPEL5"
"Tolbutamide Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"TMEM100;DHRS7;AKR1C1;MT1M;ID4;AKR1C2;MT1X;SRSF5;IGFBP6;PTN;NDRG2;GPM6B"
"PSH-003 Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;PGRMC2;CITED2;AKR1C1;MT1M;EPHX1;ID4;HBB;AKR1C2;MT1X;ADRB2;ELL2"
"KU-C104139 Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"TMEM100;HADHB;KAT2B;CLEC3B;DHRS7;PPP1R3C;HPGD;AKR1C1;AKR1C2;ADRB2;YPEL5;C1QL1"
"Methiazole Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CYB5R1;ALDH6A1;CLEC3B;PPP1R3C;HPGD;TSC22D3;AKR1C1;EPHX1;CIRBP;DPT;AKR1C2;HADH"
"SA-1473405 Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CITED2;GPX3;TSC22D3;AKR1C1;HBB;AKR1C2;IGFBP6;PTN;YPEL5;LYVE1;GPM6B;PLCD1"
"MK-0893 Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"TMEM100;PPP1R3C;HPGD;SCNN1B;HSPB8;FHL1;AKR1C2;AQP4;MT1X;PTN;NDRG2;GPM6B"
"Tipiracil Down","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"ALDH6A1;BTG2;FHL1;ID4;PLP1;MT1X;NCAM1;SRSF5;IGFBP6;NDRG2;KLF4;GPM6B"
