"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_id_clean","sig","hgnc_symbol","gene_biotype"
"ENSG00000148180.21",-1.92828440656558,8.52042316297753,-11.3691577211639,0.0000000000000000000000000167459988719575,0.00000000000000000000000304351433735594,49.2436128501357,"ENSG00000148180","Down","GSN","gelsolin"
"ENSG00000095303.17",-2.08653921277734,4.52958519176064,-11.3636631945213,0.0000000000000000000000000175850827779519,0.00000000000000000000000316915701895762,49.1877794160686,"ENSG00000095303","Down","PTGS1","prostaglandin-endoperoxide synthase 1"
"ENSG00000189129.14",-2.0584627846763,1.69220195187625,-11.3621385540801,0.0000000000000000000000000178252382315222,0.00000000000000000000000318566715927687,49.3250654083604,"ENSG00000189129","Down","PLAC9","placenta associated 9"
"ENSG00000117640.18",-0.927934027594739,4.32897656732032,-11.3426536693305,0.0000000000000000000000000211974552354018,0.0000000000000000000000037570299584994,49.0503863198632,"ENSG00000117640","NS","MTFR1L","mitochondrial fission regulator 1 like"
"ENSG00000149654.11",-3.2263087943342,-2.68414078607754,-11.3166025714345,0.0000000000000000000000000267165850202752,0.00000000000000000000000469642526512149,48.8958057631406,"ENSG00000149654","Down","CDH22","cadherin 22"
"ENSG00000114346.14",2.40616978144113,6.27270598163718,11.2792651618323,0.0000000000000000000000000372047770799352,0.00000000000000000000000648694023785603,48.5515515983619,"ENSG00000114346","Up","ECT2","epithelial cell transforming 2"
"ENSG00000179915.24",-3.63612051507239,-0.683168808218273,-11.2573831549261,0.0000000000000000000000000451611004497096,0.00000000000000000000000781068516326186,48.4351778327842,"ENSG00000179915","Down","NRXN1","neurexin 1"
"ENSG00000100842.13",-2.23612472049538,1.98482199227733,-11.24519686471,0.0000000000000000000000000503035437272731,0.00000000000000000000000863047839020078,48.2815938631663,"ENSG00000100842","Down","EFS","embryonal Fyn-associated substrate"
"ENSG00000152137.8",-3.105167921463,3.93040025510697,-11.2056062731852,0.0000000000000000000000000713773977549391,0.0000000000000000000000121064137581982,47.8008355074558,"ENSG00000152137","Down","HSPB8","heat shock protein family B (small) member 8"
"ENSG00000167074.15",-1.54756636928982,3.91156058224623,-11.2051075956232,0.0000000000000000000000000716923690800697,0.0000000000000000000000121064137581982,47.8397511723199,"ENSG00000167074","Down","TEF","TEF transcription factor, PAR bZIP family member"
"ENSG00000159228.13",-1.78826164475011,4.82922222556974,-11.1892671182688,0.0000000000000000000000000824499269998693,0.0000000000000000000000138142276128062,47.6534583589916,"ENSG00000159228","Down","CBR1","carbonyl reductase 1"
"ENSG00000163873.10",-3.5229860391645,-0.921898257622109,-11.1653447287705,0.000000000000000000000000101811416800441,0.000000000000000000000016925950734126,47.6357081072948,"ENSG00000163873","Down","GRIK3","glutamate ionotropic receptor kainate type subunit 3"
"ENSG00000130037.5",-2.90967348418487,-0.574061865979203,-11.156562863402,0.000000000000000000000000110001310932922,0.0000000000000000000000181468316482111,47.5593041401101,"ENSG00000130037","Down","KCNA5","potassium voltage-gated channel subfamily A member 5"
"ENSG00000147724.12",-3.14223254149414,-2.50382122765669,-11.1447504930438,0.000000000000000000000000122059513388222,0.0000000000000000000000199823536192657,47.4148770288127,"ENSG00000147724","Down","FAM135B","family with sequence similarity 135 member B"
"ENSG00000138722.10",-2.78923647471147,2.05707933516104,-11.1172253221185,0.000000000000000000000000155500901946432,0.0000000000000000000000252641844177513,47.1288510971363,"ENSG00000138722","Down","MMRN1","multimerin 1"
"ENSG00000163884.4",-3.06786555830121,0.99401602680104,-11.1090341626643,0.000000000000000000000000167109007046606,0.0000000000000000000000269460132715903,47.1087820896788,"ENSG00000163884","Down","KLF15","KLF transcription factor 15"
"ENSG00000263155.6",-2.20837696998917,0.775058699841392,-11.1028038040387,0.000000000000000000000000176511728901989,0.0000000000000000000000282497801345676,47.0859171386849,"ENSG00000263155","Down","MYZAP","myocardial zonula adherens protein"
"ENSG00000109846.9",-2.78717027862075,3.67661575284992,-11.0961146513381,0.000000000000000000000000187193043875955,0.0000000000000000000000296326315906718,46.8594458260148,"ENSG00000109846","Down","CRYAB","crystallin alpha B"
"ENSG00000146151.14",-2.74940708503847,-2.90866678640953,-11.0956759578546,0.000000000000000000000000187915597143121,0.0000000000000000000000296326315906718,46.9291177862676,"ENSG00000146151","Down","HMGCLL1","3-hydroxy-3-methylglutaryl-CoA lyase like 1"
"ENSG00000108823.16",-3.11655948610421,1.12466347645631,-11.0906669466107,0.000000000000000000000000196364948867377,0.0000000000000000000000307389977621151,46.9445785083671,"ENSG00000108823","Down","SGCA","sarcoglycan alpha"
"ENSG00000169605.7",-7.17054522670971,1.17765399459269,-11.0786713384775,0.000000000000000000000000218166475409059,0.0000000000000000000000339043350117586,46.7291117589473,"ENSG00000169605","Down","GKN1","gastrokine 1"
"ENSG00000088325.16",2.7627109806606,6.25940357837564,11.0586942709669,0.00000000000000000000000025994063132471,0.0000000000000000000000401056602833794,46.6455928783166,"ENSG00000088325","Up","TPX2","TPX2 microtubule nucleation factor"
"ENSG00000126950.8",-3.56608304884562,-0.546460209270763,-11.052453979817,0.000000000000000000000000274552710349623,0.0000000000000000000000420575530439858,46.6565089243464,"ENSG00000126950","Down","TMEM35A","transmembrane protein 35A"
"ENSG00000145879.11",-4.18006190369397,-3.66569920517247,-11.0513608261802,0.000000000000000000000000277195188362954,0.0000000000000000000000421611915576732,46.5836549634572,"ENSG00000145879","Down","SPINK7","serine peptidase inhibitor Kazal type 7"
"ENSG00000116194.13",-3.38185084876662,1.39076216113804,-11.0321169594203,0.000000000000000000000000328080074018912,0.0000000000000000000000495493328690815,46.4123010513769,"ENSG00000116194","Down","ANGPTL1","angiopoietin like 1"
"ENSG00000117758.14",-0.876101289268335,5.66432178897318,-11.0252304064855,0.000000000000000000000000348462135828899,0.0000000000000000000000522595731817242,46.2221974266643,"ENSG00000117758","NS","STX12","syntaxin 12"
"ENSG00000204323.5",-2.24703832067181,1.02957750675037,-11.0099048945691,0.000000000000000000000000398451029977575,0.000000000000000000000058638408470384,46.2717942020809,"ENSG00000204323","Down","SMIM5","small integral membrane protein 5"
"ENSG00000175287.19",-2.34404308763588,1.5146635372995,-11.0098183252002,0.000000000000000000000000398752748307177,0.000000000000000000000058638408470384,46.2516669309217,"ENSG00000175287","Down","PHYHD1","phytanoyl-CoA dioxygenase domain containing 1"
"ENSG00000268555.2",-3.12743667654845,-2.92322913151732,-11.0096905940591,0.000000000000000000000000399198341726945,0.000000000000000000000058638408470384,46.2245072348411,"ENSG00000268555","Down",NA,NA
"ENSG00000118985.16",-1.54112000342196,5.36351964939716,-11.0048320743385,0.000000000000000000000000416520004814928,0.0000000000000000000000607665851922513,46.0416175980516,"ENSG00000118985","Down","ELL2","elongation factor for RNA polymerase II 2"
"ENSG00000225398.3",-2.76363344511568,-2.61873119219053,-11.0017483231501,0.000000000000000000000000427899797580985,0.0000000000000000000000620049936413635,46.1492100103522,"ENSG00000225398","Down",NA,NA
"ENSG00000100417.12",-1.33557069679408,3.44527745985451,-10.9950787218727,0.000000000000000000000000453580359419585,0.0000000000000000000000652851301215599,46.0494477423186,"ENSG00000100417","Down","PMM1","phosphomannomutase 1"
"ENSG00000171617.14",2.13212337890795,6.61973487145579,10.9935120621019,0.000000000000000000000000459831487585768,0.0000000000000000000000657436405517625,46.023452739817,"ENSG00000171617","Up","ENC1","ectodermal-neural cortex 1"
"ENSG00000163687.14",-2.85165019214369,0.690484188757205,-10.9846981192296,0.000000000000000000000000496630163446578,0.0000000000000000000000705346389753332,46.0482550576319,"ENSG00000163687","Down","DNASE1L3","deoxyribonuclease 1 like 3"
"ENSG00000115361.8",-2.72846273563982,-2.10188208022146,-10.9836690457981,0.000000000000000000000000501113092900547,0.0000000000000000000000707031012522706,46.0368076150737,"ENSG00000115361","Down","ACADL","acyl-CoA dehydrogenase long chain"
"ENSG00000118193.12",2.9821528921512,3.47991525055343,10.976385170937,0.000000000000000000000000534014730182293,0.0000000000000000000000748528098267284,46.0010774105071,"ENSG00000118193","Up","KIF14","kinesin family member 14"
"ENSG00000111405.9",-3.10957101221676,-2.90366481010161,-10.9718949026603,0.000000000000000000000000555358440951677,0.000000000000000000000076962644067668,45.8881543926685,"ENSG00000111405","Down","ENDOU","endonuclease, poly(U) specific"
"ENSG00000153902.14",-2.13317682424925,1.37697245165943,-10.9717123170523,0.000000000000000000000000556244046931294,0.000000000000000000000076962644067668,45.9404205940239,"ENSG00000153902","Down","LGI4","leucine rich repeat LGI family member 4"
"ENSG00000036672.16",-2.39812118508441,1.43572476900851,-10.9651152106031,0.000000000000000000000000589201776954512,0.0000000000000000000000810001365933747,45.8717314341899,"ENSG00000036672","Down","USP2","ubiquitin specific peptidase 2"
"ENSG00000206172.8",-3.18528252867468,-0.234428639461934,-10.9625427427096,0.000000000000000000000000602573056966069,0.0000000000000000000000823107119725752,45.8801966843192,"ENSG00000206172","Down","HBA1","hemoglobin subunit alpha 1"
"ENSG00000159197.4",-3.7077326156969,-3.91019926970869,-10.9495527568352,0.000000000000000000000000674841740953764,0.0000000000000000000000915990884588255,45.6821213022531,"ENSG00000159197","Down","KCNE2","potassium voltage-gated channel subfamily E regulatory subunit 2"
"ENSG00000183111.12",-1.72302679989399,3.76399587269774,-10.944208682245,0.000000000000000000000000707017333054934,0.000000000000000000000095362853614441,45.5720664584074,"ENSG00000183111","Down","ARHGEF37","Rho guanine nucleotide exchange factor 37"
"ENSG00000167676.4",-3.61653449886329,2.40393444117654,-10.9271031931424,0.000000000000000000000000820615014147286,0.000000000000000000000109993184958767,45.431696431055,"ENSG00000167676","Down","PLIN4","perilipin 4"
"ENSG00000154330.13",-3.43820497137577,3.50885338655864,-10.9136946344463,0.000000000000000000000000922196669861205,0.000000000000000000000122841178769214,45.2731790649916,"ENSG00000154330","Down","PGM5","phosphoglucomutase 5"
"ENSG00000171503.12",-1.26934965476144,4.33067802273666,-10.9046785871873,0.000000000000000000000000997434183213987,0.000000000000000000000132043046254365,45.2191929535364,"ENSG00000171503","Down","ETFDH","electron transfer flavoprotein dehydrogenase"
"ENSG00000152931.9",-3.45842279218375,0.163493459820258,-10.8739057525089,0.00000000000000000000000130321873858461,0.000000000000000000000171465209004205,45.1049598270515,"ENSG00000152931","Down","PART1","prostate androgen-regulated transcript 1"
"ENSG00000183715.13",-2.44813905824745,-1.80492814782904,-10.8493764798235,0.00000000000000000000000161233183324642,0.000000000000000000000210841881071968,44.8943794494826,"ENSG00000183715","Down","OPCML","opioid binding protein/cell adhesion molecule like"
"ENSG00000278948.1",-2.00969035144299,-1.09666042230915,-10.8464045104169,0.00000000000000000000000165442107838215,0.000000000000000000000215034633012022,44.8818438131397,"ENSG00000278948","Down",NA,NA
"ENSG00000175356.14",-2.41972898496993,1.61806351800974,-10.839853293907,0.00000000000000000000000175109610860382,0.000000000000000000000226228958705527,44.7839099906693,"ENSG00000175356","Down","SCUBE2","signal peptide, CUB domain and EGF like domain containing 2"
"ENSG00000130226.17",-3.80464972019194,-1.12806524475521,-10.836962187803,0.00000000000000000000000179552592106983,0.000000000000000000000230579933552477,44.8117534801508,"ENSG00000130226","Down","DPP6","dipeptidyl peptidase like 6"
"ENSG00000182836.10",-3.52061964366689,-0.538118266077629,-10.8308692313233,0.0000000000000000000000018928632967372,0.00000000000000000000024163301346325,44.753954350027,"ENSG00000182836","Down","PLCXD3","phosphatidylinositol specific phospholipase C X domain containing 3"
"ENSG00000169372.13",-0.922120863814331,2.70088721244586,-10.8292901430947,0.0000000000000000000000019189342817557,0.000000000000000000000243511624890726,44.6973209897875,"ENSG00000169372","NS","CRADD","CASP2 and RIPK1 domain containing adaptor with death domain"
"ENSG00000179796.12",-2.63111164340324,-3.06339653054635,-10.8206747919439,0.0000000000000000000000020675884813359,0.000000000000000000000260832368063116,44.5615211666452,"ENSG00000179796","Down","LRRC3B","leucine rich repeat containing 3B"
"ENSG00000131747.15",2.73616183516885,7.06245036389109,10.817584553547,0.00000000000000000000000212365273844719,0.00000000000000000000026633834285812,44.5156533273677,"ENSG00000131747","Up","TOP2A","DNA topoisomerase II alpha"
"ENSG00000262061.6",-1.91447414159702,-1.8922616112366,-10.7988970681188,0.0000000000000000000000024963682702377,0.000000000000000000000311262290253011,44.4407390360891,"ENSG00000262061","Down","RPH3AL-AS1","RPH3AL antisense RNA 1"
"ENSG00000187091.14",-1.36881170103359,3.65092209126811,-10.7807888340055,0.00000000000000000000000291938097696702,0.000000000000000000000361901990936617,44.1962956304159,"ENSG00000187091","Down","PLCD1","phospholipase C delta 1"
"ENSG00000092853.14",2.58331561081336,3.9082608637261,10.7766612395743,0.00000000000000000000000302536295112372,0.000000000000000000000372884677297697,44.2982876437193,"ENSG00000092853","Up","CLSPN","claspin"
"ENSG00000183607.10",-6.26384031664099,0.270619810078944,-10.7740593376224,0.00000000000000000000000309412644829044,0.000000000000000000000379180776057353,44.1296190746874,"ENSG00000183607","Down","GKN2","gastrokine 2"
"ENSG00000108018.15",-3.47000528309932,-1.09851727912374,-10.7569354984606,0.00000000000000000000000358708248744611,0.000000000000000000000437094153555508,44.1317190029965,"ENSG00000108018","Down","SORCS1","sortilin related VPS10 domain containing receptor 1"
"ENSG00000213366.13",-1.80799964680865,1.22800348373396,-10.7424610899295,0.00000000000000000000000406410818660266,0.000000000000000000000492422961411755,43.9921498626614,"ENSG00000213366","Down","GSTM2","glutathione S-transferase mu 2"
"ENSG00000122367.20",-3.1900213417055,1.41450631420088,-10.7416407599746,0.00000000000000000000000409295637485001,0.000000000000000000000493132260758614,43.927977095661,"ENSG00000122367","Down","LDB3","LIM domain binding 3"
"ENSG00000144655.15",-1.56993644077234,5.25209486279873,-10.7384059332296,0.0000000000000000000000042087111534221,0.00000000000000000000050424591841503,43.7527106601972,"ENSG00000144655","Down","CSRNP1","cysteine and serine rich nuclear protein 1"
