"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"ZBED4",0.897495741609086,-0.0236405540219588,4.43245874423923,9.31732450860213e-06,7.0572031025519e-05,"Up"
"PUS7L",0.897314191064309,-0.023655961431256,4.43156212126665,9.35615935203128e-06,7.08245888978002e-05,"Up"
"POLQ",0.897222615832126,-0.023622879207726,4.43110985902202,9.37580651618939e-06,7.09316881245319e-05,"Up"
"SERPINB6",0.896990599434825,-0.0231408261547563,4.42996400053897,9.42576146628723e-06,7.12678177922854e-05,"Up"
"ARHGAP19",0.896703725707464,-0.0235552222274346,4.42854721837234,9.48787924624034e-06,7.16954624471319e-05,"Up"
"NSMCE2",0.896628043817886,-0.0234249809708873,4.42817344851731,9.50433199398083e-06,7.17777391044255e-05,"Up"
"EEF1E1",0.896583260912747,-0.023635523298289,4.42795227935708,9.5140803363539e-06,7.18093167107249e-05,"Up"
"THEM4",0.896524327377314,-0.0235863681226972,4.42766122453381,9.52692354446382e-06,7.18642028070403e-05,"Up"
"FAF2",0.89623668633902,-0.02363614200241,4.42624065285165,9.58984634473229e-06,7.22965680892471e-05,"Up"
"ATP2C1",0.896110183213917,-0.0236513369955117,4.42561589235749,9.61764500202828e-06,7.24637867296511e-05,"Up"
"KCNJ15",-0.895888228268949,-0.0215344018025017,-4.42451972433012,9.66660500347584e-06,7.27901564155486e-05,"Down"
"PDS5B",0.895484355978297,-0.0235562358019006,4.42252512181196,9.75630468772835e-06,7.34200453260987e-05,"Up"
"C8orf33",0.895460451441301,-0.0235924195344965,4.42240706456765,9.76163871108298e-06,7.34200453260987e-05,"Up"
"CAPN13",-0.895097967586545,-0.0222172467759985,-4.4206168669576,9.84286500437387e-06,7.39878296570038e-05,"Down"
"RAB3GAP2",0.89497001217837,-0.0235966174981512,4.41998493407865,9.87169143363014e-06,7.41612974970269e-05,"Up"
"DERA",0.894704013487224,-0.0231761282248136,4.41867124737256,9.9318752087732e-06,7.45699990209345e-05,"Up"
"EXT2",0.894487910665012,-0.0234388022494894,4.41760398120119,9.98102760471819e-06,7.48954479774636e-05,"Up"
"TFAM",0.894413993661309,-0.0236287868193025,4.41723892758119,9.99789322371366e-06,7.49395149442688e-05,"Up"
"MALT1",0.894411250429097,-0.0234507822063934,4.41722537959088,9.99851966967103e-06,7.49395149442688e-05,"Up"
"PSMC3IP",0.89427129988042,-0.0236245029563928,4.41653420635798,1.00305286417749e-05,7.51357659409146e-05,"Up"
"SSBP1",0.894058969994791,-0.0234832653470672,4.4154855735739,1.00792789017423e-05,7.54571204605772e-05,"Up"
"OAS2",0.893969976190924,-0.0235995294201837,4.4150460602193,1.0099778821118e-05,7.55667326064973e-05,"Up"
"TMPRSS4",0.893923855180052,-0.0236016532347892,4.41481828256148,1.01104185581007e-05,7.5602486365763e-05,"Up"
"STARD7",0.893868712430479,-0.0236016008071465,4.41454594927766,1.01231535868509e-05,7.56538575415929e-05,"Up"
"HMGB2",0.893698420774282,-0.0236004114060272,4.41370493053451,1.01625786418687e-05,7.59045176036275e-05,"Up"
"ITGB1BP1",0.893646952303549,-0.0233250371959428,4.41345074339738,1.01745231886961e-05,7.59192569739779e-05,"Up"
"FANCG",0.893639200361406,-0.023646127351021,4.41341245891073,1.01763233822783e-05,7.59192569739779e-05,"Up"
"RHBDD2",0.89356200691449,-0.0235269273509998,4.41303122393331,1.01942662231217e-05,7.60061109263464e-05,"Up"
"IL1RAP",0.893538439651278,-0.0235802975118421,4.41291483238174,1.01997502142418e-05,7.60061109263464e-05,"Up"
"RAB31",0.892731826460827,-0.0234523854312678,4.40893121494103,1.03891528959908e-05,7.73727963079592e-05,"Up"
"SRRD",0.892418364537117,-0.0230132303011469,4.40738312175204,1.04636600084964e-05,7.78827180897836e-05,"Up"
"PPP4R1",0.892365607540162,-0.0232655278414064,4.40712257097544,1.04762499377923e-05,7.79314578705787e-05,"Up"
"NECAP2",0.892234711855764,-0.0233573469484777,4.40647611696569,1.05075493826635e-05,7.81192388973927e-05,"Up"
"HLA-DRA",0.892009977951604,-0.0233774082145502,4.40536622450332,1.05614955593388e-05,7.84137424739266e-05,"Up"
"SNRNP40",0.892001183996732,-0.0235346508342205,4.40532279383244,1.05636118690732e-05,7.84137424739266e-05,"Up"
"PARK7",0.891993758321292,-0.0233034286102547,4.4052861206779,1.05653992107671e-05,7.84137424739266e-05,"Up"
"PSMD10",0.891937907941171,-0.0234297762260614,4.40501029262183,1.05788515159027e-05,7.84684334120923e-05,"Up"
"TM2D2",0.891866334271466,-0.0234672066675253,4.40465681201637,1.05961148955495e-05,7.85513138147659e-05,"Up"
"MYBBP1A",0.891616000220144,-0.0236428353998678,4.40342048820633,1.06567066340816e-05,7.89551171011024e-05,"Up"
"MYO6",0.891569131438333,-0.0236069048330852,4.40318901753506,1.06680876284695e-05,7.89940656255042e-05,"Up"
"SLC36A1",0.891314375491215,-0.0234172954602554,4.40193085532537,1.07301524592068e-05,7.94080531103316e-05,"Up"
"CPXM1",0.891207664595695,-0.0236615357598241,4.40140384263882,1.07562521887955e-05,7.95555601968307e-05,"Up"
"ZNF195",0.89112761941875,-0.023653397543516,4.40100852383335,1.07758696989001e-05,7.96549818029297e-05,"Up"
"SUPV3L1",0.890815627953795,-0.0236186714220435,4.39946769279332,1.08526592855999e-05,8.01766621563308e-05,"Up"
"ENTPD7",0.8907667178058,-0.0234915466973562,4.39922614043479,1.08647446761841e-05,8.0220000903319e-05,"Up"
"PRKCSH",0.890355926959574,-0.0235285021566463,4.397197369273,1.09667569333766e-05,8.09050220592426e-05,"Up"
"SNAPC1",0.890342662234556,-0.0234736695019678,4.3971318588269,1.09700661742472e-05,8.09050220592426e-05,"Up"
"SAMD8",0.890079520683209,-0.0232526115596973,4.39583228266608,1.10359112685379e-05,8.13441254016404e-05,"Up"
"CTSZ",0.890050266955396,-0.0235396944893256,4.39568780739379,1.10432546000287e-05,8.13517653259684e-05,"Up"
"TNS4",0.889999556746927,-0.0235819977371804,4.39543736508356,1.1055995035485e-05,8.13767765719034e-05,"Up"
"INCENP",0.889986541165875,-0.0236419657613883,4.39537308508381,1.1059267333169e-05,8.13767765719034e-05,"Up"
"GDI1",0.889854257556897,-0.0233805957327087,4.39471977653631,1.10925777664989e-05,8.1575348124327e-05,"Up"
"KCNJ13",-0.889158408329351,-0.0217640648474805,-4.39128318865036,1.12693831475003e-05,8.27808707701641e-05,"Down"
"TBC1D24",0.889135918171618,-0.0236611052635852,4.39117211659544,1.12751422180515e-05,8.27808707701641e-05,"Up"
"METTL13",0.889133517869457,-0.0236147067772139,4.39116026223245,1.1275757031024e-05,8.27808707701641e-05,"Up"
"POGLUT1",0.888813251405215,-0.0236424282482841,4.38957856348548,1.13580776707308e-05,8.33377951506012e-05,"Up"
"PLA2G2A",0.888606808988211,-0.0234598530991234,4.3885590071199,1.14114449717236e-05,8.36817673054362e-05,"Up"
"GCNT4",-0.888500545428849,-0.0208689523739553,-4.38803420369071,1.14390083310448e-05,8.38362320807656e-05,"Down"
"MTHFD2",0.888368899789011,-0.023658713496308,4.38738404587893,1.14732436084641e-05,8.40393919963537e-05,"Up"
"CXCL17",-0.888069859869186,-0.0217322748807843,-4.38590717858469,1.15513746162742e-05,8.45636669553464e-05,"Down"
"SLC35B4",0.887850608219039,-0.0235415075469037,4.38482436130899,1.16089815319997e-05,8.49371825191514e-05,"Up"
"COPB2",0.887794228061171,-0.0235448847124792,4.38454591684161,1.16238393093786e-05,8.49976775803144e-05,"Up"
"RAB7A",0.887531010952785,-0.0232681951485548,4.38324596752753,1.16934450195884e-05,8.54582137720511e-05,"Up"
"HOMER2",-0.887436434617152,-0.0214342202306095,-4.38277888374491,1.1718552011668e-05,8.55932063411694e-05,"Down"
"ORC5",0.886933044669626,-0.0236214542585079,4.38029279376005,1.18530540591969e-05,8.64539215480233e-05,"Up"
"PPP5C",0.88692268493354,-0.0234720308815678,4.38024163017155,1.18558375171609e-05,8.64539215480233e-05,"Up"
"TRMU",0.88692022139669,-0.0236525342403,4.38022946351164,1.18564995130206e-05,8.64539215480233e-05,"Up"
"SERPINE1",0.886474673622924,-0.023656403146727,4.37802903844638,1.19768080100885e-05,8.72818341932943e-05,"Up"
"EDNRA",0.886303082726393,-0.0234973912575599,4.37718160315003,1.20234516698033e-05,8.75722772946318e-05,"Up"
"GOLIM4",0.886081093499024,-0.0235428435761786,4.3760852658123,1.20840524087325e-05,8.79468203766694e-05,"Up"
"GUSB",0.886064800436309,-0.0235567167963198,4.37600479932655,1.20885117084917e-05,8.79468203766694e-05,"Up"
"SLCO2B1",0.885949480677169,-0.0234591623284855,4.37543527007857,1.212011886246e-05,8.81270649418666e-05,"Up"
"DNASE2",0.885797915614707,-0.0235428105723293,4.37468673629141,1.2161780191717e-05,8.83801705312439e-05,"Up"
"PSPC1",0.88571345703378,-0.0235817085688235,4.37426962102478,1.21850549396356e-05,8.84994502625899e-05,"Up"
"DOCK9",0.885262577510471,-0.0233133985539104,4.37204286406869,1.23100273934929e-05,8.93080117353313e-05,"Up"
"HUWE1",0.885261853406777,-0.0234897427040265,4.37203928794058,1.23102290770927e-05,8.93080117353313e-05,"Up"
"USP5",0.885148833297495,-0.0232146262331698,4.37148111596445,1.23417470974146e-05,8.94216304071555e-05,"Up"
"PSMD5",0.885145388208065,-0.0235211409315764,4.37146410171463,1.23427090410221e-05,8.94216304071555e-05,"Up"
"CASP5",0.885131142069698,-0.0235514751230732,4.37139374436623,1.23466876312229e-05,8.94216304071555e-05,"Up"
"HCP5",0.885024548339905,-0.0236172371308937,4.3708673103256,1.23764954550347e-05,8.95872137342834e-05,"Up"
"PTPRA",0.88489687445882,-0.0234507515862215,4.3702367678234,1.2412288512628e-05,8.97598017133788e-05,"Up"
"SLC30A7",0.88488986714096,-0.0236621160608697,4.37020216080982,1.24142558536838e-05,8.97598017133788e-05,"Up"
"GLT8D1",0.88479956357107,-0.0234484171152131,4.36975617891883,1.24396356931741e-05,8.98929192191892e-05,"Up"
"CPSF7",0.884728287871915,-0.0234537175077841,4.36940416989937,1.24597027002332e-05,8.99154204821453e-05,"Up"
"PSPH",0.884715788299487,-0.023525354260593,4.36934243830942,1.24632250201176e-05,8.99154204821453e-05,"Up"
"PDAP1",0.884714239021631,-0.0234769754890742,4.36933478689687,1.24636616654063e-05,8.99154204821453e-05,"Up"
"COPZ1",0.884688711740506,-0.0234233354203411,4.36920871541241,1.24708583240465e-05,8.99170494812047e-05,"Up"
"ANAPC5",0.884657041428222,-0.0235976314070857,4.36905230536375,1.24797923393802e-05,8.99311963048407e-05,"Up"
"CCT4",0.88463167496524,-0.0235956157064411,4.36892702811124,1.24869524791569e-05,8.9932551663118e-05,"Up"
"SNUPN",0.884382367089552,-0.0232479987505953,4.36769577227082,1.2557533009338e-05,9.03904119907651e-05,"Up"
"ACP2",0.884302750999007,-0.0234413260616064,4.3673025725927,1.25801528768918e-05,9.0502728365325e-05,"Up"
"CDS2",0.884172850058923,-0.0230130658389835,4.36666103132284,1.26171427509045e-05,9.07182409943795e-05,"Up"
"SRSF11",0.884147012686338,-0.0236199601082137,4.3665334283909,1.26245124218241e-05,9.07206605733197e-05,"Up"
"TTC8",0.883962231682573,-0.0234585236733003,4.36562085116302,1.26773379143791e-05,9.10495444084498e-05,"Up"
"HPS3",0.883932924119494,-0.023635864527097,4.36547611001471,1.26857357626507e-05,9.10591572634566e-05,"Up"
"SLC39A8",0.883802426244173,-0.0236091392893559,4.36483162066311,1.27231933674835e-05,9.12772365112176e-05,"Up"
"MDH2",0.883749854447384,-0.0233223360207162,4.36457198453385,1.27383131733538e-05,9.12856671005267e-05,"Up"
"WDR82",0.883749127288366,-0.023254660444156,4.36456839331643,1.27385224266182e-05,9.12856671005267e-05,"Up"
"TRPC4AP",0.883454562721439,-0.0235285334608544,4.36311362843021,1.28235590620797e-05,9.18440246206362e-05,"Up"
"VCPIP1",0.883426038412419,-0.0236569345299667,4.36297275553569,1.28318223306866e-05,9.18462719228909e-05,"Up"
"THOC1",0.883404332821747,-0.023653520798688,4.36286555821908,1.28381136736935e-05,9.18462719228909e-05,"Up"
"NSMAF",0.883161384294881,-0.0235007980188109,4.36166570927007,1.29087331786438e-05,9.23003044741279e-05,"Up"
"PDZD8",0.882984350077321,-0.0236368820629736,4.36079139106524,1.29604261971328e-05,9.26185803417261e-05,"Up"
"SF1",0.882869870592223,-0.0233746855524209,4.36022601167542,1.29939586636651e-05,9.280679557177e-05,"Up"
"FBL",0.882751151913889,-0.0235205396610513,4.35963969619837,1.30288202633923e-05,9.30042903029869e-05,"Up"
"AP3M1",0.882479004105271,-0.0234504925852636,4.35829564086963,1.3109073197469e-05,9.35254066228717e-05,"Up"
"KIF3B",0.882386249656084,-0.0236167284618177,4.35783755483055,1.3136532904532e-05,9.3669506874272e-05,"Up"
"TP53BP1",0.882287393496698,-0.0235837784713494,4.35734933429893,1.31658594129408e-05,9.38267516947645e-05,"Up"
"ASXL1",0.882163558080501,-0.0236495425052823,4.35673774880842,1.32026843603492e-05,9.40372311232162e-05,"Up"
"TDO2",0.882117375947475,-0.0236304861653446,4.35650966928684,1.32164426840543e-05,9.40832749346671e-05,"Up"
"TMEM168",0.88171433698516,-0.0235877357472171,4.35451918232411,1.33370957510703e-05,9.48897948665507e-05,"Up"
"MAPK8",0.881658452286092,-0.0235345719085111,4.35424318477719,1.33539080184435e-05,9.4957033919461e-05,"Up"
"DDX55",0.8812763417594,-0.0236617597677239,4.35235605699844,1.34694044443272e-05,9.5725536048141e-05,"Up"
"ITGB5",0.881038530297421,-0.0234786884624292,4.3511815784519,1.35417655542588e-05,9.61803449275564e-05,"Up"
"CTCF",0.881016498086057,-0.0235872202333313,4.35107276805494,1.35484882375089e-05,9.61803449275564e-05,"Up"
"ITGA11",0.880991659910908,-0.0236461399531105,4.35095009985549,1.3556070921359e-05,9.61803449275564e-05,"Up"
"IFIT3",0.880968235773832,-0.0235457601156674,4.35083441516041,1.35632256316943e-05,9.61803449275564e-05,"Up"
"HSD17B11",0.880922707890015,-0.0233797864857635,4.35060956677687,1.35771420556286e-05,9.62251543383519e-05,"Up"
"GTF2E1",0.88089877061293,-0.0236580502087335,4.35049134783921,1.35844643809705e-05,9.62251543383519e-05,"Up"
"SFN",0.880873126924791,-0.0233907343168312,4.35036470145589,1.35923128704687e-05,9.62279054424677e-05,"Up"
"FAM118B",0.880647995575586,-0.0232859826715461,4.34925284613321,1.3661402339477e-05,9.6663976290134e-05,"Up"
"DENR",0.880360292919736,-0.0236383047732782,4.34783197014067,1.37501816786389e-05,9.72166756420382e-05,"Up"
"TTC39C",0.880346059165768,-0.0235126600001778,4.34776167395505,1.37545881887526e-05,9.72166756420382e-05,"Up"
"SDHAF2",0.880266289003431,-0.0233226343789097,4.34736771336317,1.37793085112882e-05,9.73380616030156e-05,"Up"
"TMX1",0.880091541521478,-0.0235666046179498,4.34650468865062,1.38336099506484e-05,9.7624392660327e-05,"Up"
"SP3",0.880087145324274,-0.0236242826598695,4.34648297716851,1.38349786637009e-05,9.7624392660327e-05,"Up"
"EBP",0.879965850976017,-0.0234738295262632,4.34588394124039,1.38727934607422e-05,9.78377052214945e-05,"Up"
"KEAP1",0.879893656603186,-0.0231514933685606,4.34552739517081,1.38953476000932e-05,9.79432178653563e-05,"Up"
"FBXL3",0.879842438873096,-0.0232786013505211,4.34527444636551,1.391136965972e-05,9.79951567788078e-05,"Up"
"POLH",0.879821546014605,-0.0235782780662516,4.34517126288617,1.39179104751357e-05,9.79951567788078e-05,"Up"
"MYEOV",0.879615921177716,-0.0235807586293182,4.34415574430035,1.39824410303604e-05,9.83958029736052e-05,"Up"
"RPP25",0.879241297083861,-0.023660211004534,4.34230558973846,1.41007422951782e-05,9.91741956736662e-05,"Up"
"ZFR",0.879192174287838,-0.0235062146226202,4.34206298717593,1.41163252254331e-05,9.92296888734938e-05,"Up"
"HNRNPH1",0.878924991869512,-0.023595367890206,4.340743454401,1.42013699226977e-05,9.97731321529836e-05,"Up"
"GRTP1",0.878688332065524,-0.0235135992222349,4.33957466354332,1.42771071097348e-05,0.000100250628529379,"Up"
"POC1B",0.878606381571195,-0.0236095820363263,4.33916993495427,1.43034230366296e-05,0.000100380769178175,"Up"
"EFNA1",0.878530185642818,-0.0236223495607619,4.3387936264178,1.43279325542875e-05,0.000100498097888937,"Up"
"GPAA1",0.87844589286011,-0.023413544253264,4.3383773299782,1.43550932034625e-05,0.000100595530074909,"Up"
"STAMBPL1",0.878438676274082,-0.0236553688617605,4.33834168945272,1.43574207975741e-05,0.000100595530074909,"Up"
"PSEN1",0.878069867191882,-0.0234778959636551,4.33652025346639,1.44768546389968e-05,0.00010137727903823,"Up"
"SLFN11",0.877938961722841,-0.0235205413916166,4.33587375113326,1.45194739807864e-05,0.000101620561518266,"Up"
"TRMT61B",0.877886149926109,-0.0231893294820984,4.33561292971721,1.45367019485005e-05,0.000101685964443442,"Up"
"PGS1",0.877687788573624,-0.0235941042976917,4.33463328327369,1.46015845486994e-05,0.000102084465633427,"Up"
"USP31",0.877585663343003,-0.0236618377312651,4.33412891779262,1.46350965879887e-05,0.00010226333200892,"Up"
"SNRPB2",0.87734424243049,-0.0236131890121755,4.33293661326671,1.4714609890435e-05,0.000102763266365306,"Up"
"VRK2",0.877215249846299,-0.0235736940181626,4.33229955809059,1.47572629870654e-05,0.00010300537622844,"Up"
"DSE",0.877169761088959,-0.0233262815431814,4.33207490294083,1.47723325424793e-05,0.000103054795816896,"Up"
"CPSF4",0.876827917174535,-0.0235645389889123,4.33038663972419,1.48860492869547e-05,0.000103791972839151,"Up"
"USPL1",0.876437058133298,-0.0236088773731029,4.32845630569053,1.50170940253638e-05,0.000104649106338826,"Up"
"ALKBH2",0.876095171982699,-0.0235351452425859,4.32676783388224,1.51326206293596e-05,0.000105397231910426,"Up"
"KDM5A",0.876014871912625,-0.0235451845255654,4.32637125623707,1.51598774171954e-05,0.000105530091097897,"Up"
"TRRAP",0.875946414471887,-0.0236386779470677,4.32603316573954,1.51831513393485e-05,0.000105625876212149,"Up"
"RAD1",0.87592624565196,-0.0236230520221439,4.32593355806666,1.51900147587825e-05,0.000105625876212149,"Up"
"CANX",0.875793906670543,-0.0236229032709637,4.32527997605151,1.52351229547986e-05,0.000105882462820015,"Up"
"SETX",0.875733274352818,-0.0234686897060862,4.32498053145871,1.52558323226092e-05,0.000105969295169271,"Up"
"ATG3",0.875481980606453,-0.0233789612162102,4.32373946800648,1.5341949838871e-05,0.000106510124311947,"Up"
"LCP1",0.875112323237096,-0.0234824206778182,4.32191384258764,1.5469472947846e-05,0.000107337671626824,"Up"
"PGC",-0.874878110680615,-0.0220828546430318,-4.32075713794176,1.55507930688048e-05,0.000107843913868018,"Down"
"ORMDL2",0.874319513749889,-0.0231852182169833,4.31799839744271,1.57463898131257e-05,0.000109141688446807,"Up"
"MIPEP",0.874176309378816,-0.023601902108827,4.31729115456973,1.57969102693838e-05,0.00010938862477613,"Up"
"RPP38",0.874170459563942,-0.0235088043036005,4.31726226411166,1.57989772817993e-05,0.00010938862477613,"Up"
"CD4",0.874004683917933,-0.0234542650617367,4.31644354857055,1.58576608444498e-05,0.000109736033923046,"Up"
"RNFT2",0.873654069415392,-0.0236449067413219,4.31471197008434,1.59824614227677e-05,0.000110518338595154,"Up"
"SYK",0.873639002034786,-0.0234334834017592,4.31463755687007,1.59878455553576e-05,0.000110518338595154,"Up"
"IFT88",0.873576755208201,-0.0235869974594424,4.31433013870862,1.60101069804727e-05,0.000110612945870979,"Up"
"GTF3A",0.873291725813248,-0.0235668922155648,4.31292246513932,1.61124204111816e-05,0.000111260230665863,"Up"
"NSL1",0.873112923040265,-0.0232280906686251,4.31203941257666,1.6176920787741e-05,0.000111645854061569,"Up"
"GSTP1",0.872949968324654,-0.0232182319372694,4.31123462875358,1.62359185140411e-05,0.000111942178820406,"Up"
"PIK3CB",0.872946397919304,-0.023625536949715,4.3112169956065,1.6237213471818e-05,0.000111942178820406,"Up"
"VPS45",0.872650030169136,-0.0230725159738447,4.3097533253462,1.63450476221423e-05,0.00011262541093911,"Up"
"UBE2L6",0.872626099445959,-0.0234332567374288,4.3096351387763,1.63537845952369e-05,0.00011262544980991,"Up"
"DKK1",0.872601612734584,-0.0235075413309313,4.30951420634964,1.63627291640154e-05,0.000112626917548898,"Up"
"NAA40",0.872574011564602,-0.0236555415995468,4.30937789255831,1.63728169803232e-05,0.000112636248655568,"Up"
"LYPD6B",-0.872413253897179,-0.0224946273106717,-4.30858395928862,1.64316894174236e-05,0.000112981003089204,"Down"
"KLHL23",0.872388585523157,-0.0235937219853103,4.30846212968534,1.64407412695911e-05,0.000112983016322033,"Up"
"ADAP1",0.872197230992779,-0.0236584015895322,4.30751708780703,1.65111188005176e-05,0.000113406241431244,"Up"
"C3orf38",0.872151655426967,-0.0233818950151781,4.30729200393662,1.65279231460489e-05,0.000113461245694989,"Up"
