"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"ERGOTAMINE","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"HTR2C"
"methysergide","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"HTR2C"
"dihydroergotamine","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"HTR2C"
"sodium azide CTD 00007311","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"MMP3"
"cinchocaine PC3 UP","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"ACTL8"
"POTASSIUM PERSULFATE CTD 00000451","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"CST4"
"1-METHYLPHENANTHRENE CTD 00001894","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"IGFBP1"
"Aripiprazole CTD 00003220","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"HTR2C"
"Oltipraz CTD 00001231","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"SLCO1B3"
"glyburide CTD 00006024","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"SLCO1B3"
"chloramphenicol CTD 00005627","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"MMP3"
"mifepristone TTD 00009307","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"NPSR1"
"chenodeoxycholic acid BOSS","1/22",0.152707030711896,0.785849644101707,0,0,6.33716842441675,11.9090225264124,"FGF19"
"benzene BOSS","2/93",0.154284988441156,0.785849644101707,0,0,2.93421443421443,5.48391125345397,"MMP8;FEZF1"
"methotrexate BOSS","3/182",0.156833974575292,0.785849644101707,0,0,2.24273172956333,4.15481195814821,"IGFBP1;MMP3;CGB5"
"indomethacin","1/23",0.159068716522922,0.785849644101707,0,0,6.04881025015253,11.1202476352334,"SLCO1B3"
"loratadine","1/23",0.159068716522922,0.785849644101707,0,0,6.04881025015253,11.1202476352334,"NPSR1"
"bromocriptine","1/23",0.159068716522922,0.785849644101707,0,0,6.04881025015253,11.1202476352334,"HTR2C"
"Aripiprazole","1/23",0.159068716522922,0.785849644101707,0,0,6.04881025015253,11.1202476352334,"HTR2C"
"FLUPHENAZINE CTD 00005991","1/23",0.159068716522922,0.785849644101707,0,0,6.04881025015253,11.1202476352334,"HTR2C"
